"1","Pajas Blancas","(-34.89281286412086, -56.301326751708984);(-34.88587593584685, -56.30064010620117);(-34.877285917895435, -56.30149841308594);(-34.87517348087354, -56.28527641296387);(-34.851440042161094, -56.2899112701416);(-34.85756772814173, -56.30021095275879);(-34.8370698853771, -56.340293884277344);(-34.84002865217382, -56.34269714355469);(-34.84143755136564, -56.34432792663574);(-34.85658169454405, -56.354970932006836);(-34.85700428181885, -56.354026794433594);(-34.86425835819423, -56.35934829711914);(-34.866089383137975, -56.3529109954834);(-34.8663006526235, -56.35085105895996);(-34.86939920938516, -56.340036392211914);(-34.87320182401067, -56.33308410644531);(-34.87601076058294, -56.3344144821167);(-34.876538869548625, -56.334028244018555);(-34.87766549066933, -56.333513259887695);(-34.87924977549551, -56.33291244506836);(-34.88037635946062, -56.332268714904785);(-34.88132690267019, -56.330294609069824);(-34.882171820738655, -56.330509185791016);(-34.88259427651559, -56.33046627044678);(-34.88305193449009, -56.331281661987305);(-34.883579998216874, -56.33162498474121);(-34.88446009688799, -56.3323974609375);(-34.885410592866265, -56.33308410644531);(-34.8859738445545, -56.333255767822266);(-34.88660749808904, -56.33235454559326);(-34.887311551841094, -56.331281661987305);(-34.88787479049941, -56.330809593200684);(-34.888508429375136, -56.33063793182373);(-34.88931807193884, -56.33068084716797);(-34.89005730383369, -56.33012294769287);(-34.89037411546691, -56.32810592651367);(-34.891113337860325, -56.32591724395752);(-34.89157094838985, -56.325058937072754);(-34.89308456505953, -56.32385730743408);(-34.89435175756866, -56.32089614868164);(-34.89533733822856, -56.3193941116333);(-34.89706207592988, -56.31763458251953);(-34.89892756777627, -56.31484508514404);(-34.89984269922926, -56.31420135498047);(-34.90230646399862, -56.31269931793213);(-34.902095287057335, -56.310296058654785);(-34.900898607466374, -56.311540603637695);(-34.899561121406656, -56.31162643432617);(-34.89755485147871, -56.31068229675293);(-34.89614691349608, -56.30759239196777);(-34.89618211223978, -56.30720615386963);(-34.89463335324952, -56.30501747131348)"
"2","Nuevo París","(-34.84047594915576, -56.22396575241828);(-34.84059427495844, -56.223759222324134);(-34.84083642955926, -56.22332805722499);(-34.84101859539171, -56.223001498277426);(-34.84124864109351, -56.222585085327864);(-34.841499599307674, -56.222131121452094);(-34.84167901194789, -56.22180590360904);(-34.841705978844665, -56.221756953294516);(-34.8415678421985, -56.22175024777198);(-34.84121286847875, -56.22175158887649);(-34.84100208490992, -56.221752929980994);(-34.8407874483452, -56.22175091832423);(-34.84024204881282, -56.22175158887649);(-34.83977204470236, -56.22175091832423);(-34.839195267840935, -56.221752929980994);(-34.83873846650465, -56.22176097660804);(-34.8385331802593, -56.221752929980994);(-34.8384632837533, -56.22174823611522);(-34.838256345718314, -56.222111675436736);(-34.83815067503165, -56.22230010062003);(-34.83785292512785, -56.22281977861667);(-34.837580491277954, -56.223282459671736);(-34.837307506152335, -56.22374447017455);(-34.83703562087343, -56.22421117454314);(-34.836749975250804, -56.224697995479346);(-34.8364296547032, -56.225229072864295);(-34.83621720774195, -56.22558714776778);(-34.835760940264855, -56.22636297672534);(-34.8353101741343, -56.22711868911529);(-34.83489738247256, -56.22781807511592);(-34.83450465681794, -56.22849238985253);(-34.83413216404236, -56.22912080645631);(-34.83354616329118, -56.23009996443534);(-34.83313336278512, -56.230779904420615);(-34.83266728776712, -56.23158822241601);(-34.83223648652457, -56.232315898128206);(-34.83176395108577, -56.23308928638244);(-34.83119372309918, -56.23403945892596);(-34.83070715478364, -56.234841439421416);(-34.830253608877825, -56.235601175124884);(-34.829724652305366, -56.23649703293586);(-34.82930490413632, -56.237212230058276);(-34.82888414928508, -56.237935367520095);(-34.82856049553965, -56.23849058478618);(-34.8281388630722, -56.23920204072738);(-34.827609892915774, -56.24009991019511);(-34.827583471840704, -56.24016025989795);(-34.8275163182368, -56.24023469119811);(-34.827446305473394, -56.240245475408585);(-34.82741338596713, -56.2406739029243);(-34.827353387953806, -56.24126331835532);(-34.827340177376186, -56.24136926561141);(-34.827275775779974, -56.24178299635196);(-34.82714366978397, -56.24240325718665);(-34.8270853229016, -56.24265806704307);(-34.82684477918591, -56.2433936628654);(-34.82662625259258, -56.24396631449008);(-34.82647708171349, -56.24434316485667);(-34.82641598212414, -56.244507450158835);(-34.826127516807524, -56.24522961694106);(-34.82582094681604, -56.24600814610267);(-34.8254816335447, -56.246857594331914);(-34.82527379677198, -56.2473552855804);(-34.82504260552009, -56.247925925548316);(-34.82533930084202, -56.248417440350295);(-34.82562113288527, -56.248866039808036);(-34.82587709279198, -56.249222773607016);(-34.826297085495995, -56.24972367614055);(-34.82646111876209, -56.24989667862201);(-34.82668294846469, -56.25011259644771);(-34.82697138122912, -56.25034930139327);(-34.82747338393675, -56.250740903909445);(-34.828000153224565, -56.25109964936519);(-34.828413529898555, -56.25137792855048);(-34.828452060241816, -56.25141547947669);(-34.828472976706315, -56.25142620831275);(-34.82868269149097, -56.251526120598555);(-34.829506683780394, -56.25196063845897);(-34.83037910483961, -56.252419296200515);(-34.83097685929559, -56.25274317293906);(-34.83157681106218, -56.253062355811835);(-34.83206227342041, -56.25330643683219);(-34.83225711805179, -56.25339427917743);(-34.83254828332241, -56.253503579194785);(-34.83300401820072, -56.253681946094275);(-34.83332104967179, -56.25376174181247);(-34.83356047367161, -56.25381404488826);(-34.83385053353872, -56.25385897188926);(-34.83423305874603, -56.253901887233496);(-34.83442679745359, -56.25392736821914);(-34.83476528870369, -56.253975647981406);(-34.83497333629369, -56.25398905902648);(-34.83527715087753, -56.253999117310286);(-34.835681684860276, -56.25401252835536);(-34.83597558993577, -56.254025939400435);(-34.835960729591974, -56.25417681365752);(-34.83594641962873, -56.25450471370959);(-34.835916698927925, -56.2551725837543);(-34.83590679202526, -56.2553797844007);(-34.83594531886223, -56.255546081359626);(-34.83615666576142, -56.25634537964606);(-34.83634599689788, -56.257066223318816);(-34.83652211849439, -56.25773141115451);(-34.836615132560496, -56.25807875722194);(-34.836835283777546, -56.25891091256881);(-34.837227701861956, -56.26037137537742);(-34.83748032345394, -56.26130344301009);(-34.83769221678405, -56.26206519037032);(-34.837922271782055, -56.26289332240367);(-34.83803124497778, -56.26338886051917);(-34.83823323026694, -56.2643041643455);(-34.838295972190544, -56.264589149053336);(-34.838366969572746, -56.26429678827071);(-34.83845172605736, -56.263906526859046);(-34.8385551948943, -56.26344384580398);(-34.838729660670595, -56.26269886225009);(-34.8388523918942, -56.262128892834426);(-34.83896851857854, -56.26159446268821);(-34.8390796918385, -56.26127058594966);(-34.83915288999206, -56.26111233561778);(-34.83931579692722, -56.260813939864875);(-34.839428620798095, -56.26064429014468);(-34.839646012698616, -56.26031639009261);(-34.839900828296706, -56.259936857517005);(-34.84025690838352, -56.25940980344558);(-34.840615738690204, -56.258870679433585);(-34.840721956563755, -56.25870773523593);(-34.84076928676378, -56.25863397448802);(-34.84098062127836, -56.25880898862624);(-34.84099382966751, -56.25886799722457);(-34.84124148657155, -56.25900680154109);(-34.84148418961456, -56.25914225309634);(-34.84191125717718, -56.259393039639235);(-34.842191931817055, -56.25956671267295);(-34.84251388096068, -56.25976720779681);(-34.8425424986014, -56.25983023970866);(-34.84254029724477, -56.2602151367023);(-34.84253424351375, -56.260756272371054);(-34.84254304894054, -56.26088501840377);(-34.84256176046934, -56.26095006197238);(-34.84275713058956, -56.260950732524634);(-34.84316162781513, -56.260950732524634);(-34.84352429778703, -56.26095542639041);(-34.843539156765445, -56.26094939142013);(-34.84363601522575, -56.26093732147956);(-34.84397116663208, -56.26084746747756);(-34.84431126961967, -56.26075493126655);(-34.84425788785214, -56.26045117109561);(-34.844184694238315, -56.26002604096675);(-34.84406142063633, -56.25933671324992);(-34.84673597608085, -56.25831881492877);(-34.846806966183166, -56.258310768301726);(-34.84700122560746, -56.25817799895549);(-34.84733030993138, -56.25800298481727);(-34.84743872036531, -56.25789904921794);(-34.84756198890853, -56.25772470563197);(-34.84772818102719, -56.25753359823966);(-34.84783328911441, -56.25723319082999);(-34.84800663461942, -56.256777885849715);(-34.84802644551103, -56.25670144289279);(-34.84802589520855, -56.25659683674121);(-34.84778045993552, -56.256154942806006);(-34.84772597980927, -56.25606039493823);(-34.84761646914335, -56.255932990010024);(-34.84773258346286, -56.255932990010024);(-34.84799727947451, -56.25593097835326);(-34.848264726139206, -56.255931648905516);(-34.84806661758215, -56.25532681077266);(-34.847964261307474, -56.25465223520541);(-34.848108990841396, -56.25465491741443);(-34.848608663473556, -56.25467168122077);(-34.848976812403336, -56.25468442171359);(-34.84902743963107, -56.254679727847815);(-34.84910172952843, -56.25463547139907);(-34.84916006080824, -56.254591214950324);(-34.84939998903375, -56.25434244006419);(-34.84959699379681, -56.254225763972045);(-34.84967458492877, -56.25417614310527);(-34.850188005256, -56.254245880539656);(-34.85097876534536, -56.254373285467864);(-34.85133534778473, -56.25445777505183);(-34.85165395949042, -56.254533547456504);(-34.85208317538173, -56.25464284747386);(-34.85231924316754, -56.25470990269923);(-34.85297681769448, -56.25491442113662);(-34.85346380464719, -56.25510351687217);(-34.8539359316189, -56.25528791874194);(-34.85437724132675, -56.25546427398467);(-34.8545131554358, -56.25551992982173);(-34.854570932620604, -56.25527651935363);(-34.85464686828752, -56.25504450827384);(-34.85464301648002, -56.254870835240126);(-34.854345876500474, -56.254863459165335);(-34.85427104107718, -56.25486278861308);(-34.853867148720525, -56.25478098123813);(-34.85353258788277, -56.25465558796668);(-34.85303679703413, -56.25446448057437);(-34.8527077355317, -56.25433841675067);(-34.85230273495281, -56.25422844618106);(-34.8517794228287, -56.25408427744651);(-34.85149492893144, -56.25400850504184);(-34.851180168579745, -56.253948155339);(-34.850821384332754, -56.253878417904616);(-34.850440036784555, -56.253800633843184);(-34.850060338335624, -56.253732237513304);(-34.84966633055651, -56.253653112347365);(-34.84925581206469, -56.25357264607692);(-34.848828232316, -56.253490838701964);(-34.84838194014422, -56.25339696138644);(-34.8479312431272, -56.253307107384444);(-34.84750145527198, -56.25322328835273);(-34.84719438395712, -56.2531642797544);(-34.84686529908963, -56.253101918394805);(-34.84634965677624, -56.25300066500449);(-34.845874734690206, -56.25291550486827);(-34.845354133287216, -56.252820957000495);(-34.84503109460871, -56.25276127784991);(-34.844897366130496, -56.25273579686427);(-34.8447152088826, -56.25264929562354);(-34.84480105947866, -56.25250177412772);(-34.84489021192594, -56.25234821766162);(-34.84509107974028, -56.252003553803206);(-34.84529249738511, -56.25165620773578);(-34.84550492092454, -56.25129478007102);(-34.84576797314872, -56.25080862968707);(-34.84597984514471, -56.25041635661864);(-34.84627206250917, -56.24989198475623);(-34.84648448352019, -56.24952251046443);(-34.84686034629729, -56.248826477225066);(-34.84718447841175, -56.248222980196715);(-34.847665446293355, -56.247335169012786);(-34.84847384020979, -56.24590890436912);(-34.848881611119, -56.24519409566665);(-34.8493075397086, -56.24443570106769);(-34.84965587501711, -56.243814099128485);(-34.84972080939813, -56.243698764140845);(-34.850164342867615, -56.24290013640666);(-34.85058531224941, -56.242137047941924);(-34.85085330078621, -56.24164486258769);(-34.851273166081704, -56.24088847964549);(-34.8516534092122, -56.24020384579444);(-34.85204190472024, -56.23946020334506);(-34.85261969209718, -56.238357144887686);(-34.85273029664665, -56.23814525037551);(-34.85272424366519, -56.23813988595748);(-34.85279082643663, -56.238014492686034);(-34.85302414084682, -56.23757058709407);(-34.852900330216265, -56.2375585171535);(-34.85283374753345, -56.237510237391234);(-34.85262079264071, -56.237263474161864);(-34.85227302015789, -56.236831638510466);(-34.852178372961944, -56.23671160965705);(-34.85195716223045, -56.23655671208644);(-34.85174585590167, -56.23640248506808);(-34.85125995934224, -56.23601423531318);(-34.850836792277356, -56.23569035857463);(-34.850440036784526, -56.23537385791087);(-34.85060677337589, -56.2350721093967);(-34.850898974310134, -56.23455578416133);(-34.85066455330396, -56.234430390889884);(-34.850079598444054, -56.23423123687053);(-34.849404391379984, -56.233987826402426);(-34.84924920853334, -56.23388187914634);(-34.84945832010213, -56.23351776927257);(-34.84975382686036, -56.2330188783958);(-34.84906265855374, -56.23241940468097);(-34.84863342690615, -56.23205797701621);(-34.84834837183118, -56.231817248757125);(-34.847824484253614, -56.2313800486877);(-34.84734626883669, -56.23097302346969);(-34.84706726270108, -56.23073631852412);(-34.846753035723424, -56.231315005119086);(-34.846322691400935, -56.232098210151435);(-34.84592591414291, -56.23280698388362);(-34.84568487515199, -56.23325156002784);(-34.845598475159186, -56.23336890667224);(-34.84549886741158, -56.2334782066896);(-34.84491937906366, -56.23307922809863);(-34.84420340539388, -56.23258167832637);(-34.8436354648939, -56.232182699735404);(-34.84317098350973, -56.23186485796714);(-34.842766486330135, -56.23158993154311);(-34.842687788008426, -56.23154500454211);(-34.8426569690647, -56.231433692867995);(-34.84259643182027, -56.23142363458419);(-34.84249792111824, -56.23141692906165);(-34.84223595912467, -56.23145112722659);(-34.84198335212698, -56.23152153521323);(-34.84156894288953, -56.231635529096366);(-34.84099658141495, -56.23179243832374);(-34.84056400558294, -56.23189905613208);(-34.84035101893734, -56.23195337086463);(-34.8403576231827, -56.23194197147632);(-34.84049025833134, -56.231722030337096);(-34.84075827974292, -56.231253984864);(-34.84133009252731, -56.23025620311046);(-34.84184906835291, -56.2293630275085);(-34.84196133840854, -56.229167896802664);(-34.84145226952729, -56.22854160099769);(-34.84116608888185, -56.228190231616736);(-34.84035542176764, -56.22747408180976);(-34.83988872044593, -56.22725212901378);(-34.84012647428008, -56.22700201302314);(-34.84048860727274, -56.22636163562083);(-34.84094044574835, -56.225560325677634);(-34.84141374526762, -56.22472548812175);(-34.84104721355204, -56.224431115682364)"
"9","Paso Molino","(-34.863172818448575, -56.20474576950073);(-34.86720459379803, -56.20732069015503);(-34.8661130409459, -56.20832920074463);(-34.86873186318679, -56.210394501686096);(-34.86797194567946, -56.21102213859558);(-34.86629501327579, -56.21256172657013);(-34.86563575710932, -56.21348977088928);(-34.86482588125266, -56.214927434921265);(-34.864007194291474, -56.216193437576294);(-34.862968418459666, -56.21781349182129);(-34.8614542471368, -56.22033476829529);(-34.8601513332208, -56.2225341796875);(-34.8582057274, -56.22078537940979);(-34.85849625064897, -56.22025966644287);(-34.85708764350538, -56.219133138656616);(-34.85582868045845, -56.218167543411255);(-34.85483382190547, -56.217384338378906);(-34.85531804659776, -56.21573209762573);(-34.85589030846868, -56.21572136878967);(-34.85766869687484, -56.21254563331604);(-34.86016894030318, -56.213693618774414);(-34.86062672312211, -56.21387600898743);(-34.861005272374776, -56.21377944946289);(-34.861551084509266, -56.212921142578125);(-34.861823989218244, -56.21274948120117);(-34.86230280824582, -56.21188044548035);(-34.862214775080176, -56.2117463350296);(-34.86297625884546, -56.20706856250763);(-34.86310390572308, -56.2060010433197)"
"11","Cerro","(-34.89550313410617, -56.25379995937692);(-34.89472875186034, -56.24834971065866);(-34.8944471565065, -56.246718927577604);(-34.89543273494765, -56.245903534727404);(-34.895291938597985, -56.24504522784264);(-34.89342636418287, -56.24517397387535);(-34.890751126937566, -56.24521688921959);(-34.88895585417582, -56.24508814449655);(-34.88628047136309, -56.24573187466012);(-34.883675408587884, -56.24560312862741);(-34.883182551936, -56.24427275164635);(-34.882372848918415, -56.24495939715416);(-34.88272489468888, -56.24727682574303);(-34.877373636236186, -56.248392624693224);(-34.87649345953113, -56.24723391170846);(-34.87497953724906, -56.24654726620065);(-34.8743105881129, -56.24573187466012);(-34.87332475524478, -56.24457316036569);(-34.87086012135598, -56.2417836629902);(-34.86519118303454, -56.24813513393747);(-34.8643460882855, -56.25083880062448);(-34.86402917847083, -56.25212626029679);(-34.86420524082366, -56.25238375236222);(-34.86828978160147, -56.253499551312416);(-34.87026155626136, -56.26736120750138);(-34.87226849047605, -56.26718954612443);(-34.88247846280789, -56.26504377956735);(-34.886808514344075, -56.264442964420596);(-34.8881462080429, -56.26504377923993);(-34.88860383509827, -56.26491503320722);(-34.8885334311018, -56.26405672632245);(-34.89029351291603, -56.26354174251901);(-34.89127914226286, -56.262640520290006);(-34.892123956931975, -56.26139597465226);(-34.89296876398808, -56.26131014396378);(-34.89448235490431, -56.261267228619545);(-34.89522154033267, -56.26096682120988);(-34.8951511430812, -56.26010851497995);(-34.895010346248874, -56.25852064724313);(-34.8946935524939, -56.256675287440885);(-34.8944119570194, -56.255173250392545);(-34.893778363672475, -56.25405745144235)"
"11245","Lezica","(-34.77405749320038, -56.27071738243103);(-34.78064916447684, -56.274847984313965);(-34.78389193246546, -56.27519130706787);(-34.78558376081163, -56.27480506896973);(-34.7874517809657, -56.27403259277344);(-34.791258181653454, -56.271371841430664);(-34.79918761880189, -56.26497745513916);(-34.801196288480455, -56.26399040222168);(-34.8054249067665, -56.25446319580078);(-34.8065877387637, -56.25369071960449);(-34.81173219255531, -56.242403984069824);(-34.812718763430745, -56.24150276184082);(-34.8129859046175, -56.24060193345235);(-34.810970785193405, -56.23852014541626);(-34.809209005829445, -56.23703956604004);(-34.80866284657876, -56.23603105545044);(-34.80790526485153, -56.23669624328613);(-34.80739433370799, -56.23568773269653);(-34.80691863634767, -56.2359881401062);(-34.80731505100528, -56.23684644699097);(-34.80713157181918, -56.23683571815491);(-34.806127315414265, -56.23656749725342);(-34.80626826441982, -56.23723804950714);(-34.80566482479669, -56.23733460903168);(-34.805572326361755, -56.2372487783432);(-34.80493804858283, -56.23746335506439);(-34.80368269275536, -56.23718440532684);(-34.80355495372225, -56.237750351428986);(-34.80350381675856, -56.23773157596588);(-34.8039090573984, -56.23580038547516);(-34.80222421231278, -56.23528003692627);(-34.80185124297107, -56.23674988746643);(-34.798864674331895, -56.23753309249878);(-34.798864674331895, -56.237404346466064);(-34.79788578419643, -56.237120032310486);(-34.797771251501516, -56.23703420162201);(-34.796445303719395, -56.236642599105835);(-34.79622504454739, -56.23733997344971);(-34.795511400788406, -56.23697519302368);(-34.79568760969825, -56.23634219169617);(-34.79491841374187, -56.236044466495514);(-34.7942642301652, -56.235880851745605);(-34.79385453679738, -56.23597741127014);(-34.79357920408931, -56.23609811067581);(-34.79316289928876, -56.23637169599533);(-34.79294042866592, -56.23647898435593);(-34.79280386224371, -56.23646289110184);(-34.79248447214743, -56.23629927635193);(-34.792632052552555, -56.23594254255295);(-34.79093424242761, -56.234915256500244);(-34.78778426979916, -56.233155727386475);(-34.7873833555612, -56.234389543533325);(-34.785832548072285, -56.23330056667328);(-34.785770867626034, -56.233177185058594);(-34.78436542210181, -56.23221695423126);(-34.783056882328154, -56.23475968837738);(-34.78268238059264, -56.23533368110657);(-34.782409213548476, -56.23550534248352);(-34.781783569490536, -56.23577892780304);(-34.77996388762025, -56.23627245426178);(-34.7830245265468, -56.24682426452637);(-34.783172399248336, -56.248100996017456);(-34.78321645810255, -56.249377727508545);(-34.78313715214801, -56.250354051589966);(-34.78281992756731, -56.251630783081055);(-34.782476266228265, -56.252596378326416);(-34.77992960297459, -56.25775694847107);(-34.77528548524554, -56.26797080039978)"
"11685","Colón","(-34.78493620312169, -56.22269945639664);(-34.79121531970168, -56.21092589992577);(-34.793382776046805, -56.20636078018242);(-34.79460524916181, -56.2037630607515);(-34.79579356376377, -56.20158778924042);(-34.796098578538, -56.20036923536804);(-34.796031399270404, -56.19843200990704);(-34.79566691381064, -56.195293985786975);(-34.797564394503866, -56.19431750127819);(-34.79985722641601, -56.192761820049554);(-34.80104216162263, -56.19157762476948);(-34.803218169277685, -56.195460122318536);(-34.80603500075719, -56.199209850521356);(-34.807517685011184, -56.20068230305685);(-34.809548174089954, -56.196515491352216);(-34.811467402751845, -56.192194452629224);(-34.81347414438232, -56.19353697845486);(-34.81676349322314, -56.1962419060327);(-34.813316737276985, -56.202310644569934);(-34.809471714677, -56.209053718033374);(-34.81340640593681, -56.210385194168225);(-34.81727608620989, -56.212948285523);(-34.81433411873713, -56.21783527034813);(-34.812647284615075, -56.22041019100243);(-34.809506950521005, -56.225742422524036);(-34.811023133052856, -56.22811601707485);(-34.814545521100555, -56.23133214611107);(-34.816941376643854, -56.233515464249194);(-34.81503438698847, -56.237018429222644);(-34.812871904206624, -56.24077888626152);(-34.8108811366882, -56.23860629695946);(-34.80906209688406, -56.23716863292748);(-34.80861283631851, -56.236262046280444);(-34.80816357330384, -56.23670192855889);(-34.80792572718691, -56.23688968318993);(-34.807771567300044, -56.23680921691948);(-34.80734872727302, -56.235822164002);(-34.80704480966359, -56.23606356281334);(-34.80711087880445, -56.23632105487877);(-34.80733551348722, -56.236734115067065);(-34.807357536462376, -56.23686822551781);(-34.80730027671473, -56.23694332737023);(-34.80616388272433, -56.23662682670647);(-34.80631804561841, -56.2372812857061);(-34.80563972672756, -56.23739930290276);(-34.805542823573134, -56.23729737896019);(-34.80493056919086, -56.237495862427295);(-34.80367521324947, -56.237227641525806);(-34.80356509339511, -56.2377855410009);(-34.80347259260376, -56.237753354492725);(-34.803882238177394, -56.23582752842003);(-34.802278882602074, -56.23533400196129);(-34.80190777181879, -56.23680653471047);(-34.80158511331124, -56.23816507357651);(-34.80155427898502, -56.238398425760806);(-34.801532254459225, -56.23838769692475);(-34.8015630887937, -56.23815970915848);(-34.80170955172487, -56.237569623175204);(-34.801880241278695, -56.23682665127808);(-34.80145737102753, -56.23692455190712);(-34.80120353771247, -56.23697953719193);(-34.79997014995833, -56.2372812857061);(-34.79963977510501, -56.237380527439655);(-34.79895369243002, -56.23755621213013);(-34.79886449025027, -56.23757901090676);(-34.79880281955105, -56.23757901090676);(-34.798780794290145, -56.23744490045601);(-34.798329275144916, -56.237306766691745);(-34.797862335671795, -56.237153880777896);(-34.79777313231121, -56.23707743782097);(-34.797266543494686, -56.236928575220645);(-34.796618986301105, -56.2367220451265);(-34.79646480526727, -56.23666974205071);(-34.79627428116291, -56.23723971146637);(-34.79611239039298, -56.23772250908905);(-34.79609256701154, -56.2377131213575);(-34.79620269684807, -56.23738991517121);(-34.79571371925057, -56.237106942120135);(-34.795487400934896, -56.23700702983433);(-34.79542517705553, -56.23721020716721);(-34.79541581593687, -56.237204172196925);(-34.79546592544201, -56.23703586358124);(-34.7955424662757, -56.23677635985905);(-34.79565865402414, -56.23635994690949);(-34.79545656432798, -56.23627612787777);(-34.79522584006385, -56.23618694442803);(-34.794940049447746, -56.23607630330616);(-34.794815050157844, -56.23603472906643);(-34.79457826684251, -56.235961638870776);(-34.79438223176927, -56.235918052974284);(-34.79426604222216, -56.23590061861569);(-34.7941057994976, -56.23592207628781);(-34.79386020351467, -56.23599650758797);(-34.793665818731526, -56.23606356281334);(-34.79348134549656, -56.236172192278445);(-34.793225284949074, -56.23635793525273);(-34.793033652019126, -56.23646790582234);(-34.79298959840906, -56.23648802238995);(-34.792906447155914, -56.23650478619629);(-34.79279025552929, -56.23647259968811);(-34.79258705745698, -56.236377381268085);(-34.79249509502118, -56.23633178371483);(-34.79246866268533, -56.23632105487877);(-34.79232108198777, -56.23667041260296);(-34.79213550439248, -56.237106942120135);(-34.792008848820586, -56.237411372843326);(-34.79200499408274, -56.237398632350505);(-34.792110173293665, -56.237139128628314);(-34.792304011069156, -56.236683823648036);(-34.79246756133782, -56.23630496162468);(-34.79246040257864, -56.236298256102145);(-34.792552365053126, -56.236074962201656);(-34.792608533699664, -56.23594018119866);(-34.79242020338093, -56.2358308811813);(-34.79216854494445, -56.235680677476466);(-34.791941115543615, -56.23554991978699);(-34.79165806693861, -56.235381611171306);(-34.79148735622079, -56.23528303999001);(-34.79131774651246, -56.235183127704204);(-34.791070490176345, -56.23503694731289);(-34.79082708789196, -56.23489546078736);(-34.79066353436972, -56.23479756015831);(-34.79033422360011, -56.23460377055699);(-34.79009357259071, -56.23446228403145);(-34.78983034253599, -56.234311409774364);(-34.78967009119165, -56.234223567429126);(-34.78944045212445, -56.234093480291904);(-34.7892818521076, -56.234008990707935);(-34.789039545937364, -56.23387353915268);(-34.78878512369241, -56.23373406428391);(-34.78850151355487, -56.23357715505654);(-34.78823387280246, -56.23342829245621);(-34.787794411411596, -56.23318823474938);(-34.7876104757483, -56.23377027410561);(-34.78740451137504, -56.23442741531426);(-34.787314195284424, -56.23472514051491);(-34.787297674037646, -56.234713070574344);(-34.78738138165394, -56.234439485254825);(-34.78694742282697, -56.23413103121811);(-34.78648041889904, -56.23379709619576);(-34.78605746966363, -56.233488642159045);(-34.78580193678291, -56.233315639677585);(-34.785755676435386, -56.233215056839526);(-34.78435683938845, -56.232249461594165);(-34.78368715152199, -56.233594589415134);(-34.783270796785715, -56.234397911015094);(-34.783103373124746, -56.23474525708252);(-34.782930441749734, -56.235037617865146);(-34.78285223699613, -56.23516234058434);(-34.78270574056803, -56.23536082405144);(-34.782465618040455, -56.23553516763741);(-34.78223540817197, -56.23562904495293);(-34.78188403397618, -56.23577656644875);(-34.77995750747764, -56.23629959720665);(-34.77971076784359, -56.23541446823174);(-34.7793010021781, -56.23487266201073);(-34.779124758255186, -56.23438449997002);(-34.7788692038982, -56.23366566795403);(-34.77852552610106, -56.2327966322332);(-34.778128973017715, -56.23179080385262);(-34.77773682420512, -56.230605267468036);(-34.77708470744654, -56.22867407697731);(-34.776580194661285, -56.227255188408435);(-34.77611313204035, -56.22592481273705);(-34.77635162071349, -56.22520598072106);(-34.77665420154461, -56.22452974319458);(-34.77720057284058, -56.22330665588379);(-34.77919215370732, -56.22319936752319);(-34.78060209339677, -56.22307062149048);(-34.782329236677356, -56.222920417785645);(-34.78380961642274, -56.22274875640869)"
